1.09774 -77.652
1.19539 -77.652
1.29305 -77.652
1.39071 -77.652
1.48836 -77.652
1.58602 -77.652
1.68367 -77.652
1.78133 -77.652
1.87899 -77.652
1.97664 -77.652
2.0743 -77.652
2.17196 -77.652
2.26961 -77.652
2.36727 -77.652
2.46492 -77.652
2.56258 -77.652
2.66024 -77.652
2.75789 -77.652
2.85555 -77.652
2.95321 -77.652
3.05086 -77.652
3.14852 -77.652
3.24617 -77.652
3.34383 -77.652
3.44149 -77.652
3.53914 -77.652
3.6368 -77.652
3.73446 -77.652
3.83211 -77.652
3.92977 -77.652
4.02742 -77.652
4.12508 -77.652
4.22274 -77.652
4.32039 -77.652
4.41805 -77.652
4.51571 -77.652
4.61336 -77.652
4.71102 -77.652
4.80867 -77.652
4.90633 -77.652
5.00399 -77.652
5.10164 -77.652
5.1993 -77.652
5.29696 -77.652
5.39461 -77.652
5.49227 -77.652
5.58992 -77.652
5.68758 -77.652
5.78524 -77.652
5.88289 -77.652
5.98055 -77.652
6.07821 -77.652
6.17586 -77.652
6.27352 -77.652
6.37117 -77.652
6.46883 -77.652
6.56649 -77.652
6.66414 -77.652
6.7618 -77.652
6.85946 -77.652
6.95711 -77.652
7.05477 -77.652
7.15242 -77.652
7.25008 -77.652
7.34774 -77.652
7.44539 -77.652
7.54305 -77.652
7.64071 -77.652
7.73836 -77.652
7.83602 -77.652
7.93367 -77.652
8.03133 -77.652
8.12899 -77.652
8.22664 -77.652
8.3243 -77.652
8.42196 -77.652
8.51961 -77.652
8.61727 -77.652
8.71492 -77.652
8.81258 -77.652
8.91024 -77.652
9.00789 -77.652
9.10555 -77.652
9.20321 -77.652
9.30086 -77.652
9.39852 -77.652
9.49617 -77.652
9.59383 -77.652
9.69149 -77.652
9.78914 -77.652
9.8868 -77.652
9.98446 -77.652
10.0821 -77.652
10.1798 -77.652
10.2774 -77.652
10.3751 -77.652
10.4727 -77.652
10.5704 -77.652
10.668 -77.652
10.7657 -77.652
10.8634 -77.652
10.961 -77.652
11.0587 -77.652
11.1563 -77.652
11.254 -77.652
11.3516 -77.652
11.4493 -77.652
11.547 -77.652
11.6446 -77.652
11.7423 -77.652
11.8399 -77.652
11.9376 -77.652
12.0352 -77.652
12.1329 -77.652
12.2305 -77.652
12.3282 -77.652
12.4259 -77.652
12.5235 -77.652
12.6212 -77.652
12.7188 -77.652
12.8165 -77.652
12.9141 -77.652
13.0118 -77.652
13.1095 -77.652
13.2071 -77.652
13.3048 -77.652
13.4024 -77.652
13.5001 -77.652
13.5977 -77.652
13.6954 -77.652
13.793 -77.652
13.8907 -77.652
13.9884 -77.652
14.086 -77.652
14.1837 -77.652
14.2813 -77.652
14.379 -77.652
14.4766 -77.652
14.5743 -77.652
14.672 -77.652
