1,0.6804,0.000168359,0.262308,0.262476,1,20,1500,6,20,5,0.0001,0,15,6
0.998124,1.2768,0.000441036,0.266393,0.266834,1,20,1500,6,20,10,0.0001,0,15,6
0.998798,1.9938,0.000219361,0.268352,0.268571,1,20,1500,6,20,15,0.0001,0,15,6
0.994259,6.6504,0.0062831,0.297449,0.303732,1,20,1500,6,20,5,0.001,0,15,6
0.999092,2.6394,0.000301387,0.273427,0.273728,1,20,1500,6,20,20,0.0001,0,15,6
0.995579,3.243,0.000247703,0.277221,0.277469,1,20,1500,6,20,25,0.0001,0,15,6
0.977188,13.2366,0.0110507,0.366845,0.377896,1,20,1500,6,20,10,0.001,0,15,6
0.737822,33.8904,6929.21,1.76725,6930.98,1,20,1500,6,20,5,0.01,0,15,6
0.736289,33.8562,13566,1.7716,13567.8,1,20,1500,6,20,5,0.1,0,15,6
0.949238,19.9824,0.025117,0.477546,0.502663,1,20,1500,6,20,15,0.001,0,15,6
0.626587,32.0928,10964,3.72998,10967.7,1,20,1500,6,20,10,0.01,0,15,6
0.628388,32.133,14227.8,3.72614,14231.5,1,20,1500,6,20,10,0.1,0,15,6
0.865151,26.7996,0.181581,0.859316,1.0409,1,20,1500,6,20,20,0.001,0,15,6
0.568588,30.8808,12282.2,5.80352,12288,1,20,1500,6,20,15,0.01,0,15,6
0.529794,30.0126,12855,7.94819,12862.9,1,20,1500,6,20,20,0.01,0,15,6
0.567512,30.8496,14341.4,5.8139,14347.2,1,20,1500,6,20,15,0.1,0,15,6
0.498239,29.1936,1612.55,10.0802,1622.63,1,20,1500,6,20,25,0.001,0,15,6
0.500108,29.2188,13206.9,10.1988,13217.1,1,20,1500,6,20,25,0.01,0,15,6
0.526683,29.874,14341.2,7.99563,14349.2,1,20,1500,6,20,20,0.1,0,15,6
0.497588,29.1528,14398.3,10.2303,14408.6,1,20,1500,6,20,25,0.1,0,15,6
