1000 0 1000 1 0 -10.0
1000 0 1000 1 0 -9.9
1000 0 1000 1 0 -9.8
1000 0 1000 1 0 -9.700000000000001
1000 0 1000 1 0 -9.600000000000001
1000 0 1000 1 0 -9.500000000000002
1000 0 1000 1 0 -9.400000000000002
1000 0 1000 1 0 -9.300000000000002
1000 0 1000 1 0 -9.200000000000003
1000 0 1000 1 0 -9.100000000000003
1000 0 1000 1 0 -9.000000000000004
1000 0 1000 1 0 -8.900000000000004
1000 0 1000 1 0 -8.800000000000004
1000 0 1000 1 0 -8.700000000000005
1000 0 1000 1 0 -8.600000000000005
1000 0 1000 1 0 -8.500000000000005
1000 0 1000 1 0 -8.400000000000006
1000 0 1000 1 0 -8.300000000000006
1000 0 1000 1 0 -8.200000000000006
1000 0 1000 1 0 -8.100000000000007
1000 0 1000 1 0 -8.000000000000007
1000 0 1000 1 0 -7.9000000000000075
1000 0 1000 1 0 -7.800000000000008
1000 0 1000 1 0 -7.700000000000008
1000 0 1000 1 0 -7.6000000000000085
1000 0 1000 1 0 -7.500000000000009
1000 0 1000 1 0 -7.400000000000009
1000 0 1000 1 0 -7.30000000000001
1000 0 1000 1 0 -7.20000000000001
1000 0 1000 1 0 -7.10000000000001
1000 0 1000 1 0 -7.000000000000011
1000 0 1000 1 0 -6.900000000000011
1000 0 1000 1 0 -6.800000000000011
1000 0 1000 1 0 -6.700000000000012
1000 0 1000 1 0 -6.600000000000012
1000 0 1000 1 0 -6.500000000000012
1000 0 1000 1 0 -6.400000000000013
1000 0 1000 1 0 -6.300000000000013
1000 0 1000 1 0 -6.2000000000000135
1000 0 1000 1 0 -6.100000000000014
1000 0 1000 1 0 -6.000000000000014
1000 0 1000 1 0 -5.900000000000015
1000 0 1000 1 0 -5.800000000000015
1000 0 1000 1 0 -5.700000000000015
1000 0 1000 1 0 -5.600000000000016
1000 0 1000 1 0 -5.500000000000016
1000 0 1000 1 0 -5.400000000000016
1000 0 1000 1 0 -5.300000000000017
1000 0 1000 1 0 -5.200000000000017
1000 0 1000 1 0 -5.100000000000017
1000 0 1000 1 0 -5.000000000000018
1000 0 1000 1 0 -4.900000000000018
1000 0 1000 1 0 -4.8000000000000185
1000 0 1000 1 0 -4.700000000000019
1000 0 1000 1 0 -4.600000000000019
1000 0 1000 1 0 -4.5000000000000195
1000 0 1000 1 0 -4.40000000000002
1000 0 1000 1 0 -4.30000000000002
1000 0 1000 1 0 -4.200000000000021
1000 0 1000 1 0 -4.100000000000021
1000 0 1000 1 0 -4.000000000000021
1000 0 1000 1 0 -3.9000000000000217
1000 0 1000 1 0 -3.800000000000022
1000 0 1000 1 0 -3.7000000000000224
1000 0 1000 1 0 -3.6000000000000227
1000 0 1000 1 0 -3.500000000000023
1000 0 1000 1 0 -3.4000000000000234
1000 0 1000 1 0 -3.300000000000024
1000 1 999 0.999 0.00195902 -3.200000000000024
1000 1 999 0.999 0.00195902 -3.1000000000000245
1000 2 998 0.998 0.00276909 -3.000000000000025
1000 3 997 0.997 0.00338972 -2.9000000000000252
1000 7 993 0.993 0.00516749 -2.8000000000000256
1000 13 987 0.987 0.0070208 -2.700000000000026
1000 20 980 0.98 0.00867729 -2.6000000000000263
1000 42 958 0.958 0.0124326 -2.5000000000000266
1000 59 941 0.941 0.0146042 -2.400000000000027
1000 82 918 0.918 0.0170053 -2.3000000000000274
1000 124 876 0.876 0.0204277 -2.2000000000000277
1000 159 841 0.841 0.0226648 -2.100000000000028
1000 210 790 0.79 0.0252452 -2.0000000000000284
1000 258 742 0.742 0.0271186 -1.9000000000000288
1000 330 670 0.67 0.0291441 -1.8000000000000291
1000 391 609 0.609 0.030245 -1.7000000000000295
1000 454 546 0.546 0.0308589 -1.6000000000000298
1000 516 484 0.484 0.0309744 -1.5000000000000302
1000 572 428 0.428 0.0306673 -1.4000000000000306
1000 622 378 0.378 0.0300536 -1.300000000000031
1000 671 329 0.329 0.0291216 -1.2000000000000313
1000 712 288 0.288 0.0280668 -1.1000000000000316
1000 757 243 0.243 0.0265832 -1.000000000000032
1000 783 217 0.217 0.0255486 -0.9000000000000323
1000 819 181 0.181 0.0238637 -0.8000000000000327
1000 838 162 0.162 0.0228368 -0.700000000000033
1000 866 134 0.134 0.0211138 -0.6000000000000334
1000 887 113 0.113 0.0196226 -0.5000000000000338
1000 904 96 0.096 0.018259 -0.4000000000000341
1000 922 78 0.078 0.0166214 -0.30000000000003446
1000 940 60 0.06 0.0147196 -0.20000000000003482
1000 954 46 0.046 0.012984 -0.10000000000003517
1000 960 40 0.04 0.0121457 -3.552713678800501e-14
1000 967 33 0.033 0.011072 0.09999999999996412
1000 978 22 0.022 0.00909153 0.19999999999996376
1000 980 20 0.02 0.00867729 0.2999999999999634
1000 986 14 0.014 0.00728213 0.39999999999996305
1000 987 13 0.013 0.0070208 0.4999999999999627
1000 992 8 0.008 0.0055215 0.5999999999999623
1000 996 4 0.004 0.00391215 0.699999999999962
1000 998 2 0.002 0.00276909 0.7999999999999616
1000 998 2 0.002 0.00276909 0.8999999999999613
1000 999 1 0.001 0.00195902 0.9999999999999609
1000 999 1 0.001 0.00195902 1.0999999999999606
1000 1000 0 0 0 1.1999999999999602
1000 1000 0 0 0 1.2999999999999599
1000 1000 0 0 0 1.3999999999999595
1000 1000 0 0 0 1.4999999999999591
1000 1000 0 0 0 1.5999999999999588
1000 1000 0 0 0 1.6999999999999584
1000 1000 0 0 0 1.799999999999958
1000 1000 0 0 0 1.8999999999999577
1000 1000 0 0 0 1.9999999999999574
1000 1000 0 0 0 2.099999999999957
1000 1000 0 0 0 2.1999999999999567
