0.993317,3.7458,0.000393979,0.282402,0.282796,1,20,1500,6,20,28,0.0001,0,15,6
0.981966,11.9244,0.00857303,0.344279,0.352852,1,20,1500,6,20,9,0.001,0,15,6
0.995296,3.8088,0.00024804,0.279449,0.279697,1,20,1500,6,20,29,0.0001,0,15,6
0.992487,6.6576,0.00161715,0.2993,0.300917,1,20,1500,6,20,16,0.000316228,0,15,6
0.889686,34.662,8406.69,0.69235,8407.38,1,20,1500,6,20,2,0.0316228,0,15,6
0.955681,20.895,0.0776461,0.457041,0.534687,1,20,1500,6,20,5,0.00316228,0,15,6
0.991299,7.1778,0.00167611,0.307369,0.309045,1,20,1500,6,20,17,0.000316228,0,15,6
0.991788,7.536,0.00216225,0.305833,0.307996,1,20,1500,6,20,18,0.000316228,0,15,6
0.977188,13.2366,0.0110507,0.366845,0.377896,1,20,1500,6,20,10,0.001,0,15,6
0.889686,34.662,12440.1,0.69235,12440.8,1,20,1500,6,20,2,0.1,0,15,6
0.990746,8.094,0.00216749,0.313546,0.315713,1,20,1500,6,20,19,0.000316228,0,15,6
0.822462,34.611,1931.44,1.03999,1932.48,1,20,1500,6,20,3,0.01,0,15,6
0.82297,34.6146,10402,1.03997,10403,1,20,1500,6,20,3,0.0316228,0,15,6
0.970284,14.7324,0.0133087,0.383248,0.396557,1,20,1500,6,20,11,0.001,0,15,6
0.990414,8.4306,0.00247558,0.312458,0.314933,1,20,1500,6,20,20,0.000316228,0,15,6
0.918429,25.1442,0.164859,0.592671,0.75753,1,20,1500,6,20,6,0.00316228,0,15,6
0.988791,8.892,0.00206876,0.318769,0.320838,1,20,1500,6,20,21,0.000316228,0,15,6
0.774996,34.2708,5025.23,1.40049,5026.63,1,20,1500,6,20,4,0.01,0,15,6
0.985891,9.3912,0.00222921,0.325556,0.327785,1,20,1500,6,20,22,0.000316228,0,15,6
0.774354,34.2684,11342,1.40021,11343.4,1,20,1500,6,20,4,0.0316228,0,15,6
0.82297,34.6146,13087.4,1.03997,13088.4,1,20,1500,6,20,3,0.1,0,15,6
0.964153,15.8796,0.0154196,0.40574,0.42116,1,20,1500,6,20,12,0.001,0,15,6
0.984428,9.6726,0.00200498,0.326586,0.328591,1,20,1500,6,20,23,0.000316228,0,15,6
0.737822,33.8904,6929.21,1.76725,6930.98,1,20,1500,6,20,5,0.01,0,15,6
0.963437,17.328,0.0189714,0.421986,0.440957,1,20,1500,6,20,13,0.001,0,15,6
0.854678,29.3382,0.652938,0.889796,1.54273,1,20,1500,6,20,7,0.00316228,0,15,6
0.982052,10.2432,0.00277978,0.334143,0.336923,1,20,1500,6,20,24,0.000316228,0,15,6
0.774354,34.2684,13348.3,1.40021,13349.7,1,20,1500,6,20,4,0.1,0,15,6
0.735313,33.8382,11970.1,1.77229,11971.8,1,20,1500,6,20,5,0.0316228,0,15,6
0.98219,10.5552,0.00268779,0.335525,0.338213,1,20,1500,6,20,25,0.000316228,0,15,6
0.949121,18.6582,0.0212253,0.457507,0.478732,1,20,1500,6,20,14,0.001,0,15,6
0.704579,33.4296,8261.55,2.15336,8263.7,1,20,1500,6,20,6,0.01,0,15,6
0.982844,11.1366,0.00313938,0.341894,0.345033,1,20,1500,6,20,26,0.000316228,0,15,6
0.704594,33.3648,12431.3,2.15612,12433.5,1,20,1500,6,20,6,0.0316228,0,15,6
