1,0.0018,0,0.230619,0.230619
2,0.0008,0,0.194712,0.194712
3,0.0016,0,0.227834,0.227834
4,0.001,0,0.20783,0.20783
5,0.0014,0,0.223823,0.223823
6,0.0014,0,0.11735,0.11735
7,0.0014,0,0.198991,0.198991
1,0.0094,0,0.202072,0.202072,5,60,1500,6,20,7,1e-06,14,6
1,0.0026,0,0.239681,0.239681
2,0.0016,0,0.22693,0.22693
3,0.0026,0,0.239574,0.239574
4,0.002,0,0.233098,0.233098
5,0.0026,0,0.240224,0.240224
6,0.0024,0,0.125713,0.125713
7,0.0024,0,0.212648,0.212648
1,0.0162,0,0.21679,0.21679,5,60,1500,6,20,7,1.77828e-06,14,6
1,0.0044,0,0.248697,0.248697
2,0.0034,0,0.243823,0.243823
3,0.004,0,0.246397,0.246397
4,0.0036,0,0.245049,0.245049
5,0.0038,0,0.246625,0.246625
6,0.0042,0,0.129673,0.129673
7,0.0042,0,0.222013,0.222013
1,0.0276,0,0.224829,0.224829,5,60,1500,6,20,7,3.16228e-06,14,6
1,0.0072,0,0.252973,0.252973
2,0.008,0,0.25321,0.25321
3,0.0066,0,0.251383,0.251383
4,0.008,0,0.253095,0.253095
5,0.0058,0,0.251159,0.251159
6,0.0076,0,0.133658,0.133658
7,0.0076,0,0.226501,0.226501
1,0.0508,0,0.230805,0.230805,5,60,1500,6,20,7,5.62341e-06,14,6
1,0.0126,0,0.259287,0.259287
2,0.0148,0,0.256085,0.256085
3,0.0112,0,0.255253,0.255253
4,0.0162,0,0.256283,0.256283
5,0.0128,0,0.256046,0.256046
6,0.0132,0,0.135622,0.135622
7,0.0134,0,0.228612,0.228612
1,0.0942,0,0.235655,0.235655,5,60,1500,6,20,7,1e-05,14,6
1,0.0214,0,0.257275,0.257275
2,0.0262,0,0.257827,0.257827
3,0.0204,0,0.256944,0.256944
4,0.0262,0,0.257779,0.257779
5,0.0212,0,0.257406,0.257406
6,0.0236,0,0.136467,0.136467
7,0.0238,0,0.230453,0.230453
1,0.1628,0,0.235987,0.235987,5,60,1500,6,20,7,1.77828e-05,14,6
1,0.0382,0,0.258372,0.258372
2,0.0438,0,0.258556,0.258556
3,0.0406,0,0.261737,0.261737
4,0.045,0,0.259576,0.259576
5,0.0348,0,0.259314,0.259314
6,0.042,0,0.136503,0.136503
7,0.0422,0,0.23241,0.23241
1,0.2866,0,0.237498,0.237498,5,60,1500,6,20,7,3.16228e-05,14,6
1,0.0672,0,0.260368,0.260368
2,0.0828,0,0.259941,0.259941
3,0.076,0.00010905,0.261344,0.261453
4,0.0808,0.000524968,0.260844,0.261369
5,0.0694,0.000650104,0.260605,0.261255
6,0.075,0,0.136776,0.136776
7,0.075,0,0.234071,0.234071
1,0.5262,0.000182103,0.239182,0.239364,5,60,1500,6,20,7,5.62341e-05,14,6
1,0.1274,1.75981e-06,0.262176,0.262178
2,0.141,0,0.262879,0.262879
3,0.1302,0.000218186,0.263429,0.263647
4,0.1402,0.000339763,0.264895,0.265235
5,0.1246,0.000831427,0.262851,0.263683
6,0.1334,0,0.13935,0.13935
7,0.1334,0,0.234588,0.234588
1,0.9302,0.000193359,0.241388,0.241581,5,60,1500,6,20,7,0.0001,14,6
1,0.222,0.00032357,0.267657,0.267981
2,0.2506,0.000140939,0.267075,0.267215
3,0.2344,2.42654e-05,0.26607,0.266094
4,0.24,0.000805341,0.266012,0.266817
5,0.2312,0.000715189,0.269798,0.270513
6,0.237,0,0.143055,0.143055
7,0.2372,0,0.235581,0.235581
0.99855,1.6524,0.000285326,0.244928,0.245214,5,60,1500,6,20,7,0.000177828,14,6
1,0.4106,0.00130222,0.274874,0.276176
2,0.4316,0.000861669,0.275195,0.276057
3,0.4292,0.000968959,0.271817,0.272786
4,0.4256,0.00145011,0.273123,0.274573
5,0.4256,0.00126243,0.27302,0.274283
6,0.4216,0,0.143634,0.143634
7,0.4216,0,0.241552,0.241552
0.997042,2.9658,0.000835162,0.250568,0.251403,5,60,1500,6,20,7,0.000316228,14,6
1,0.7368,0.0021177,0.284168,0.286286
2,0.772,0.00257634,0.284147,0.286723
3,0.7464,0.00243594,0.286241,0.288677
4,0.755,0.00251531,0.283595,0.28611
5,0.7502,0.00341484,0.285397,0.288812
6,0.7498,0,0.15097,0.15097
7,0.7498,0,0.247753,0.247753
0.996212,5.26,0.0018685,0.260374,0.262243,5,60,1500,6,20,7,0.000562341,14,6
1,1.3408,0.00644524,0.312012,0.318457
2,1.3512,0.00630202,0.314898,0.3212
3,1.3388,0.00722589,0.315979,0.323205
4,1.3564,0.0066054,0.312023,0.318628
5,1.3392,0.00614855,0.312218,0.318367
6,1.3332,0,0.163473,0.163473
7,1.3334,0,0.261159,0.261159
0.987946,9.393,0.00468698,0.284722,0.289409,5,60,1500,6,20,7,0.001,14,6
1,2.359,0.0235011,0.385405,0.408906
2,2.3904,0.0250248,0.388809,0.413834
3,2.378,0.0221481,0.384895,0.407044
4,2.3972,0.0255996,0.388953,0.414553
5,2.3668,0.0224775,0.389177,0.411655
6,2.371,0,0.185076,0.185076
7,2.3712,0,0.287479,0.287479
0.964736,16.6336,0.0169833,0.344354,0.361338,5,60,1500,6,20,7,0.00177828,14,6
1,4.1984,0.993783,1.01359,2.00737
2,4.2412,1.0433,1.01104,2.05434
3,4.1988,0.850183,1.00373,1.85391
4,4.2826,1.02827,1.01643,2.0447
5,4.209,1.03427,1.01649,2.05076
6,4.2164,0,0.352957,0.352957
7,4.2162,0.000861823,0.693482,0.694344
0.781331,29.5626,0.707903,0.87277,1.58067,5,60,1500,6,20,7,0.00316228,14,6
1,3.6164,17591.2,3.31807,17594.5
2,3.47,18184.7,3.45799,18188.2
3,3.6042,17993.6,3.32387,17997
4,3.9634,17189.1,3.02739,17192.2
5,3.6988,16513.8,3.23951,16517
6,7.498,0.000894639,0.368814,0.369709
7,7.498,0.038992,0.613625,0.652617
0.670692,33.3488,9618.92,2.01884,9620.94,5,60,1500,6,20,7,0.00562341,14,6
1,1.8448,29850.2,6.5045,29856.7
2,1.7732,29523.4,6.76488,29530.1
3,1.9236,29483.2,6.21828,29489.4
4,2.0264,29788.9,5.92133,29794.8
5,1.716,28759.6,6.97789,28766.6
6,13.3334,0.0236663,0.403563,0.427229
7,13.3334,0.163274,0.551658,0.714931
0.701498,35.9508,7617.37,2.02126,7619.39,5,60,1500,6,20,7,0.01,14,6
1,0.2392,33436.2,50.0546,33486.2
2,0.186,34178.8,63.2279,34242.1
3,0.2074,33071.7,57.744,33129.5
4,0.1934,38819.7,60.8327,38880.5
5,0.2148,34424.6,55.8346,34480.4
6,23.71,0.333487,0.419395,0.752882
7,23.7102,0.422248,0.454776,0.877024
0.884099,48.461,745.637,1.65483,747.292,5,60,1500,6,20,7,0.0177828,14,6
1,0.0496,34076.8,219.776,34296.5
2,0.0664,35267.1,178.737,35445.8
3,0.0676,31232.5,170.595,31403.1
4,0.0538,32469.6,218.508,32688.1
5,0.058,29326.7,206.365,29533
6,42.1654,1.62248,0.276013,1.8985
7,19.2698,18782.8,0.622674,18783.4
0.949801,61.7306,6019.71,1.3229,6021.03,5,60,1500,6,20,7,0.0316228,14,6
1,0.0024,36333.4,3479.37,39812.8
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0.0028,57027,546.642,57573.6
6,74.9784,1.73088,0.159572,1.89045
7,2.0544,33294,5.82955,33299.8
0.99161,77.038,892.751,0.439027,893.19,5,60,1500,6,20,7,0.0562341,14,6
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,79.4428,13974.2,0.151052,13974.4
7,0,0,0,0
1,79.4428,13974.2,0.151052,13974.4,5,60,1500,6,20,7,0.1,14,6
