1,0.0014,0,0.197649,0.197649
2,0.0014,0,0.199418,0.199418
3,0.0014,0,0.197509,0.197509
4,0.0014,0,0.200141,0.200141
5,0.0014,0,0.198575,0.198575
1,0.007,0,0.198659,0.198659,1,60,1500,6,20,5,1e-06,14,6
1,0.0042,0,0.220999,0.220999
2,0.0042,0,0.221822,0.221822
3,0.0042,0,0.220844,0.220844
4,0.0042,0,0.221625,0.221625
5,0.0042,0,0.221599,0.221599
1,0.021,0,0.221378,0.221378,1,60,1500,6,20,5,3.16228e-06,14,6
1,0.0134,0,0.228097,0.228097
2,0.0134,0,0.229862,0.229862
3,0.0134,0,0.227937,0.227937
4,0.0134,0,0.229483,0.229483
5,0.0134,0,0.227669,0.227669
1,0.067,0,0.22861,0.22861,1,60,1500,6,20,5,1e-05,14,6
1,0.042,0,0.231447,0.231447
2,0.042,0,0.231458,0.231458
3,0.0422,0,0.23141,0.23141
4,0.0422,0,0.231355,0.231355
5,0.0422,0,0.231363,0.231363
1,0.2106,0,0.231406,0.231406,1,60,1500,6,20,5,3.16228e-05,14,6
1,0.1334,0,0.231082,0.231082
2,0.1334,0,0.233142,0.233142
3,0.1334,0,0.230919,0.230919
4,0.1334,0,0.232473,0.232473
5,0.1334,0,0.230653,0.230653
1,0.667,0,0.231654,0.231654,1,60,1500,6,20,5,0.0001,14,6
1,0.4218,0,0.232391,0.232391
2,0.4216,0,0.232383,0.232383
3,0.4218,0,0.232406,0.232406
4,0.4216,0,0.232383,0.232383
5,0.4216,0,0.232394,0.232394
1,2.1084,0,0.232392,0.232392,1,60,1500,6,20,5,0.000316228,14,6
1,1.3334,0,0.231389,0.231389
2,1.3334,0,0.381981,0.381981
3,1.3334,0,0.231226,0.231226
4,1.3334,0,0.232796,0.232796
5,1.3334,0,0.230969,0.230969
1,6.667,0,0.261672,0.261672,1,60,1500,6,20,5,0.001,14,6
1,4.2164,0,0.32888,0.32888
2,4.2164,2.00102e-05,0.673041,0.673061
3,4.2164,0,0.232926,0.232926
4,4.2164,4.80234e-06,0.235226,0.235231
5,4.2164,4.97302e-05,0.750688,0.750738
0.89758,21.082,1.49085e-05,0.444152,0.444167,1,60,1500,6,20,5,0.00316228,14,6
1,9.1968,11050.3,1.30391,11051.6
2,8.9976,10863.7,1.33359,10865.1
3,9.1034,10961.9,1.31797,10963.2
4,9.1368,10883.5,1.31281,10884.8
5,8.9614,10783.8,1.33899,10785.1
0.883153,45.396,10909.4,1.32133,10910.7,1,60,1500,6,20,5,0.01,14,6
1,9.0288,27073.5,1.3283,27074.8
2,9.0934,26893.6,1.31941,26894.9
3,9.0218,27023.5,1.32983,27024.9
4,9.0984,26681,1.31861,26682.3
5,9.1368,26787.6,1.31251,26788.9
0.882078,45.3792,26891.3,1.3217,26892.6,1,60,1500,6,20,5,0.0316228,14,6
1,9.4602,32162.7,1.26826,32163.9
2,8.616,31616.3,1.39232,31617.7
3,9.048,31584.2,1.32598,31585.6
4,9.2472,31908.7,1.29763,31910
5,9.0048,32546.5,1.33179,32547.8
0.882393,45.3762,31968,1.32192,31969.3,1,60,1500,6,20,5,0.1,14,6
