1,0.0012,0,0.195968,0.195968
2,0.0006,0,0.131444,0.131444
3,0.0012,0,0.195346,0.195346
1,0.003,0,0.182814,0.182814,1,40,1500,6,20,3,1e-06,14,6
1,0.0036,0,0.237872,0.237872
2,0.0042,0,0.241639,0.241639
3,0.0042,0,0.240128,0.240128
1,0.012,0,0.23998,0.23998,1,40,1500,6,20,3,3.16228e-06,14,6
1,0.0168,0,0.254981,0.254981
2,0.0147,0,0.254792,0.254792
3,0.0138,0,0.25406,0.25406
1,0.0453,0,0.254639,0.254639,1,40,1500,6,20,3,1e-05,14,6
1,0.0459,0,0.257962,0.257962
2,0.0438,0.000217041,0.26042,0.260637
3,0.0399,0,0.258444,0.258444
1,0.1296,7.33519e-05,0.258941,0.259014,1,40,1500,6,20,3,3.16228e-05,14,6
1,0.1362,0.000305392,0.261366,0.261671
2,0.1323,0.000548698,0.260712,0.261261
3,0.1326,0.000167559,0.260267,0.260434
1,0.4011,0.000340079,0.260787,0.261127,1,40,1500,6,20,3,0.0001,14,6
1,0.4293,0.00121631,0.262529,0.263745
2,0.4245,0.00133866,0.264569,0.265908
3,0.4098,0.000828558,0.270541,0.27137
1,1.2636,0.00113166,0.265813,0.266944,1,40,1500,6,20,3,0.000316228,14,6
1,1.3398,0.00423914,0.272861,0.2771
2,1.3263,0.00542802,0.274733,0.280161
3,1.3023,0.00520465,0.289898,0.295103
0.997737,3.9684,0.00495333,0.279078,0.284031,1,40,1500,6,20,3,0.001,14,6
1,4.2906,0.0192559,0.304141,0.323397
2,4.1964,0.0210755,0.312202,0.333278
3,4.2201,0.0477161,0.389549,0.437265
0.991016,12.7071,0.0293086,0.335168,0.364476,1,40,1500,6,20,3,0.00316228,14,6
1,13.3887,0.257666,0.436632,0.694298
2,13.329,0.302793,0.460697,0.76349
3,8.7291,8392.74,1.37466,8394.11
0.953594,35.4468,2067,0.676678,2067.68,1,40,1500,6,20,3,0.01,14,6
1,1.4385,23801.6,8.03677,23809.6
2,42.1116,10.6447,0.284478,10.9292
3,0.015,18109.1,763.046,18872.2
0.994807,43.5651,802.443,0.803084,803.246,1,40,1500,6,20,3,0.0316228,14,6
1,0,0,0,0
2,43.7841,16304.9,0.27407,16305.2
3,0,0,0,0
1,43.7841,16304.9,0.27407,16305.2,1,40,1500,6,20,3,0.1,14,6
