1,0.0014,0,0.222332,0.222332
2,0.0006,0,0.174499,0.174499
3,0.0014,0,0.221719,0.221719
4,0.0014,0,0.220303,0.220303
5,0.001,0,0.209154,0.209154
6,0.0014,0,0.117607,0.117607
1,0.0072,0,0.195639,0.195639,5,60,1500,6,20,6,1e-06,14,6
1,0.0026,0,0.239696,0.239696
2,0.0014,0,0.223442,0.223442
3,0.0028,0,0.241065,0.241065
4,0.0022,0,0.235534,0.235534
5,0.0022,0,0.236139,0.236139
6,0.0024,0,0.125963,0.125963
1,0.0136,0,0.216985,0.216985,5,60,1500,6,20,6,1.77828e-06,14,6
1,0.0056,0,0.250667,0.250667
2,0.0026,0,0.240091,0.240091
3,0.0048,0,0.248654,0.248654
4,0.0036,0,0.244504,0.244504
5,0.0028,0,0.241522,0.241522
6,0.0042,0,0.130445,0.130445
1,0.0236,0,0.225672,0.225672,5,60,1500,6,20,6,3.16228e-06,14,6
1,0.0086,0,0.253621,0.253621
2,0.0054,0,0.25064,0.25064
3,0.0068,0,0.251803,0.251803
4,0.0062,0,0.251104,0.251104
5,0.0062,0,0.25138,0.25138
6,0.0076,0,0.133784,0.133784
1,0.0408,0,0.229878,0.229878,5,60,1500,6,20,6,5.62341e-06,14,6
1,0.014,0,0.255759,0.255759
2,0.0114,0,0.255185,0.255185
3,0.0134,0,0.255985,0.255985
4,0.0124,0,0.256269,0.256269
5,0.0118,0,0.255193,0.255193
6,0.0132,0,0.135222,0.135222
1,0.0762,0,0.234828,0.234828,5,60,1500,6,20,6,1e-05,14,6
1,0.0252,0,0.257201,0.257201
2,0.02,0,0.256938,0.256938
3,0.025,0,0.25796,0.25796
4,0.0226,0,0.257221,0.257221
5,0.0226,0,0.257092,0.257092
6,0.0236,0,0.136472,0.136472
1,0.139,0,0.236787,0.236787,5,60,1500,6,20,6,1.77828e-05,14,6
1,0.0452,0,0.258619,0.258619
2,0.039,0,0.26003,0.26003
3,0.0414,0,0.258502,0.258502
4,0.0422,0,0.260019,0.260019
5,0.0362,0,0.258079,0.258079
6,0.042,0,0.136532,0.136532
1,0.246,0,0.23814,0.23814,5,60,1500,6,20,6,3.16228e-05,14,6
1,0.0784,0,0.260079,0.260079
2,0.0704,0.000228832,0.262828,0.263057
3,0.077,0.000519582,0.260083,0.260603
4,0.0766,0,0.259977,0.259977
5,0.07,0,0.259622,0.259622
6,0.075,0,0.138163,0.138163
1,0.4474,0.00012543,0.239986,0.240111,5,60,1500,6,20,6,5.62341e-05,14,6
1,0.1402,0.000175351,0.262281,0.262456
2,0.1248,0.000257529,0.262845,0.263102
3,0.1378,0.000436398,0.26294,0.263377
4,0.1388,3.98948e-05,0.263573,0.263613
5,0.127,0.000111789,0.262955,0.263066
6,0.1334,0,0.138319,0.138319
0.999003,0.802,0.000170317,0.242193,0.242363,5,60,1500,6,20,6,0.0001,14,6
1,0.2406,0.000663845,0.266424,0.267088
2,0.227,0.000691405,0.266271,0.266963
3,0.2442,0.000983188,0.263875,0.264858
4,0.2438,0.00038191,0.266509,0.266891
5,0.2312,0.000464169,0.26385,0.264315
6,0.237,0,0.142888,0.142888
0.998317,1.4238,0.000531809,0.244996,0.245528,5,60,1500,6,20,6,0.000177828,14,6
1,0.4186,0.0011104,0.269453,0.270564
2,0.4108,0.00174602,0.269553,0.271299
3,0.4304,0.00176045,0.270026,0.271786
4,0.4334,0.000947626,0.270203,0.271151
5,0.4266,0.00110936,0.269634,0.270744
6,0.4216,0,0.145566,0.145566
0.998272,2.5414,0.00111109,0.249173,0.250284,5,60,1500,6,20,6,0.000316228,14,6
1,0.7522,0.00215665,0.282252,0.284409
2,0.7526,0.00229759,0.281245,0.283543
3,0.7634,0.0031042,0.282391,0.285495
4,0.76,0.00187121,0.279345,0.281217
5,0.7564,0.00260759,0.279493,0.282101
6,0.7498,0,0.150639,0.150639
0.995259,4.5344,0.00201033,0.259398,0.261408,5,60,1500,6,20,6,0.000562341,14,6
1,1.3452,0.00595139,0.301525,0.307476
2,1.3302,0.0063302,0.302522,0.308853
3,1.3678,0.00560759,0.300097,0.305705
4,1.3396,0.00497689,0.299902,0.304879
5,1.3278,0.00644946,0.30098,0.307429
6,1.3332,0,0.161921,0.161921
0.989373,8.0438,0.0048891,0.277948,0.282837,5,60,1500,6,20,6,0.001,14,6
1,2.4188,0.0181473,0.351636,0.369784
2,2.3562,0.0195765,0.358492,0.378068
3,2.4142,0.0175942,0.35352,0.371114
4,2.3508,0.0179017,0.354899,0.372801
5,2.3472,0.0178946,0.352141,0.370035
6,2.371,0,0.185628,0.185628
0.97095,14.2582,0.01519,0.326104,0.341294,5,60,1500,6,20,6,0.00177828,14,6
1,4.247,0.163873,0.58151,0.745383
2,4.2162,0.170202,0.57739,0.747592
3,4.2446,0.176676,0.579493,0.756169
4,4.2068,0.168477,0.57499,0.743468
5,4.18,0.153754,0.573673,0.727427
6,4.2164,0,0.233971,0.233971
0.893662,25.311,0.13887,0.520213,0.659083,5,60,1500,6,20,6,0.00316228,14,6
1,5.0934,11167.9,2.35451,11170.2
2,5.2394,9831.7,2.29032,9833.99
3,5.3334,10603.5,2.24338,10605.7
4,5.1104,10435.9,2.34737,10438.3
5,5.2248,10539.1,2.29643,10541.4
6,7.4978,0.000132498,0.345301,0.345433
0.664337,33.4992,8159.72,1.86693,8161.58,5,60,1500,6,20,6,0.00562341,14,6
1,4.266,23814.7,2.811,23817.5
2,4.3328,22805,2.76651,22807.7
3,4.5548,22118.3,2.63375,22121
4,4.2814,23659.4,2.80246,23662.2
5,4.3264,22962.5,2.77361,22965.3
6,13.3332,0.00438044,0.333707,0.338088
0.677832,35.0946,14298.2,1.83567,14300,5,60,1500,6,20,6,0.01,14,6
1,2.9254,29686.7,4.10165,29690.8
2,3.0112,30321.3,3.98371,30325.3
3,3.1756,29653.4,3.77256,29657.2
4,3.081,29593.5,3.89477,29597.4
5,2.9022,30361.4,4.13317,30365.6
6,23.7104,0.0276427,0.307547,0.335189
0.71537,38.8058,11637.7,1.7333,11639.4,5,60,1500,6,20,6,0.0177828,14,6
1,1.4154,31278.4,8.43928,31286.8
2,1.4012,33730.8,8.55815,33739.4
3,1.4394,33678.9,8.33529,33687.3
4,1.3872,33631.7,8.64879,33640.4
5,1.5758,33233.3,7.61391,33240.9
6,42.1638,0.0707036,0.231088,0.301792
0.817472,49.3828,4840.52,1.41089,4841.93,5,60,1500,6,20,6,0.0316228,14,6
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0.0056,35948.2,1545.69,37493.9
5,0,0,0,0
6,74.979,0.030665,0.156148,0.186813
0.997637,74.9846,2.71535,0.271571,2.98692,5,60,1500,6,20,6,0.0562341,14,6
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,79.4428,13974.2,0.151052,13974.4
1,79.4428,13974.2,0.151052,13974.4,5,60,1500,6,20,6,0.1,14,6
