1,0.0003,0,0,0
2,0.0021,0,0.221847,0.221847
3,0.0006,0,0.12923,0.12923
4,0.0018,0,0.217493,0.217493
5,0.0009,0,0.172136,0.172136
6,0.0018,0,0.217447,0.217447
7,0.0015,0,0.206891,0.206891
1,0.009,0,0.199063,0.199063,1,40,1500,6,20,7,1e-06,14,6
1,0.0042,0,0.240451,0.240451
2,0.0036,0,0.237914,0.237914
3,0.0054,0,0.244746,0.244746
4,0.0048,0,0.243329,0.243329
5,0.0033,0,0.235931,0.235931
6,0.0057,0,0.24587,0.24587
7,0.0036,0,0.23873,0.23873
1,0.0306,0,0.241681,0.241681,1,40,1500,6,20,7,3.16228e-06,14,6
1,0.0138,0,0.25365,0.25365
2,0.0132,0,0.253618,0.253618
3,0.0141,0,0.253604,0.253604
4,0.0144,0,0.254697,0.254697
5,0.0111,0,0.252469,0.252469
6,0.0135,0,0.254387,0.254387
7,0.0126,0,0.253785,0.253785
1,0.0927,0,0.253785,0.253785,1,40,1500,6,20,7,1e-05,14,6
1,0.0456,0,0.258737,0.258737
2,0.045,0,0.257926,0.257926
3,0.045,0,0.260106,0.260106
4,0.0468,0,0.260124,0.260124
5,0.0453,0,0.258342,0.258342
6,0.042,0,0.258725,0.258725
7,0.0408,0,0.260076,0.260076
1,0.3105,0,0.259144,0.259144,1,40,1500,6,20,7,3.16228e-05,14,6
1,0.138,0.000438748,0.264845,0.265284
2,0.1365,0.000235798,0.263876,0.264112
3,0.1386,5.81407e-05,0.265072,0.265131
4,0.1353,0.000668874,0.262696,0.263365
5,0.138,0.000670017,0.265592,0.266262
6,0.1323,0.000576181,0.262783,0.263359
7,0.141,0.000906472,0.261702,0.262608
0.998751,0.9597,0.000508278,0.263798,0.264307,1,40,1500,6,20,7,0.0001,14,6
1,0.4017,0.00148849,0.274922,0.276411
2,0.4323,0.00180223,0.273109,0.274911
3,0.4017,0.000655733,0.273635,0.274291
4,0.4176,0.00101804,0.272095,0.273113
5,0.4281,0.00144784,0.272741,0.274189
6,0.4188,0.00152095,0.26899,0.270511
7,0.4305,0.00144849,0.269403,0.270851
0.997753,2.9307,0.00134641,0.272098,0.273445,1,40,1500,6,20,7,0.000316228,14,6
1,1.314,0.00723725,0.324932,0.332169
2,1.3416,0.00781217,0.324455,0.332267
3,1.3182,0.00953368,0.330878,0.340412
4,1.3401,0.0088083,0.327233,0.336042
5,1.3389,0.00726216,0.322562,0.329824
6,1.3209,0.00528924,0.294197,0.299486
7,1.3146,0.00564694,0.301219,0.306866
0.98367,9.2883,0.00737435,0.31797,0.325345,1,40,1500,6,20,7,0.001,14,6
1,4.1775,2.33343,1.27734,3.61077
2,4.1967,1.92878,1.25658,3.18536
3,4.2105,2.46682,1.27199,3.73881
4,4.1943,1.85299,1.24732,3.10032
5,4.212,2.34025,1.27653,3.61678
6,4.2069,0.0588349,0.462016,0.520851
7,4.1154,0.0990989,0.547606,0.646705
0.779568,29.3133,1.58677,1.04973,2.6365,1,40,1500,6,20,7,0.00316228,14,6
1,1.677,20069.1,7.14225,20076.2
2,1.5837,21124,7.50532,21131.5
3,1.7832,21214.7,6.71127,21221.4
4,1.6308,21499.7,7.31097,21507.1
5,1.7613,21667.8,6.81127,21674.7
6,13.3182,0.566745,0.539053,1.1058
7,13.2186,0.735028,0.587208,1.32224
0.77791,34.9728,5094.89,2.13572,5097.03,1,40,1500,6,20,7,0.01,14,6
1,0.009,26172.4,1252.11,27424.5
2,0.0195,20916.1,600.401,21516.5
3,0.0342,24289.2,348.448,24637.6
4,0.006,15755.5,793.158,16548.6
5,0.0129,26883.6,868.975,27752.6
6,1.2825,23730.4,9.35374,23739.7
7,42.1866,7.23439,0.283815,7.51821
0.993281,43.5507,749.812,1.71827,751.53,1,40,1500,6,20,7,0.0316228,14,6
1,0,0,0,0
2,0,0,0,0
3,0,0,0,0
4,0,0,0,0
5,0,0,0,0
6,0.0075,38259.3,0.274112,38259.5
7,43.7769,16667.7,0.274115,16667.9
0.999993,43.7844,16671.4,0.274115,16671.6,1,40,1500,6,20,7,0.1,14,6
