1,1,1,0.3492,0.384,0.7332,0,0,0,0.258457,0.217448,0.236979,0.258457,0.217448,0.236979,0.0689847,0.0484581,0.0582343,0.00103685,0.000435818,0.00072207,1,10,1500,6,8,20,20,5,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.3492,0.384,0.7332,0,0,0,0.258364,0.34,0.301119,0.258364,0.34,0.301119,0.0688981,0.118554,0.0949046,0.000999054,0.00114845,0.0010773,1,10,1500,6,4,20,20,5,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,0.3492,0.384,0.7332,0,0,0,0.258364,0.59065,0.432393,0.258364,0.59065,0.432393,0.0688981,0.358943,0.220804,0.000999054,0.00462425,0.00289768,1,10,1500,6,2,20,20,5,0.0001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,1.0656,1.0404,2.106,0.000231635,0.000961807,0.000592353,0.262704,0.344064,0.302897,0.262935,0.345026,0.303489,0.0705418,0.12022,0.0950838,0.00114007,0.00115729,0.00114858,1,10,1500,6,4,20,20,5,0.000316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,1,1,1.0656,1.0404,2.106,0.000231635,0.000399806,0.000314715,0.262764,0.220134,0.241704,0.262996,0.220534,0.242019,0.0706219,0.0492487,0.0600632,0.00118803,0.000510189,0.000853166,1,10,1500,6,8,20,20,5,0.000316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
1,0.997699,0.998862,1.0656,1.0404,2.106,0.000231635,0.00381688,0.00200281,0.262754,0.6023,0.430496,0.262986,0.606117,0.432499,0.0706049,0.375381,0.22117,0.00117635,0.0105238,0.00579414,1,10,1500,6,2,20,20,5,0.000316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.999269,0.995053,0.997126,3.282,3.3792,6.6612,0.00251385,0.00162041,0.00206061,0.272679,0.231663,0.251872,0.275193,0.233283,0.253932,0.0782363,0.0575472,0.0677408,0.00374673,0.00378424,0.00376576,1,10,1500,6,8,20,20,5,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.999269,0.996461,0.997843,3.282,3.3792,6.6612,0.00255049,0.00429936,0.00343768,0.272823,0.364481,0.319321,0.275374,0.36878,0.322758,0.078272,0.142671,0.110941,0.0037033,0.0095891,0.00668914,1,10,1500,6,4,20,20,5,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.99854,0.990151,0.994267,3.282,3.378,6.66,0.00265404,0.0153569,0.00909705,0.273166,0.657783,0.468247,0.27582,0.67314,0.477344,0.0787178,0.493202,0.288947,0.0039615,0.0597552,0.0322604,1,10,1500,6,2,20,20,5,0.001,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.728239,0.735793,0.730106,58.7112,19.4832,78.1944,4044.54,7582.59,4926.1,1.01259,3.01893,1.5125,4045.56,7585.6,4927.61,129.643,318.165,176.616,128.617,309.048,173.574,1,10,1500,6,2,20,20,5,0.0316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.736762,0.742618,0.73911,59.0376,39.8376,98.8752,3829.86,5780.79,4615.91,0.981755,1.49383,1.18807,3830.85,5782.29,4617.1,140.556,214.509,170.352,139.592,212.277,168.877,1,10,1500,6,4,20,20,5,0.0316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.720484,0.709226,0.714043,58.2624,76.7088,134.971,3873.26,2477.38,3079.94,1.01943,0.771347,0.878435,3874.28,2478.15,3080.81,141.805,99.7766,117.919,140.766,99.1815,117.132,1,10,1500,6,8,20,20,5,0.0316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.738446,0.735132,0.737626,59.3232,19.4172,78.7404,7621.31,8785.65,7908.43,0.999024,3.04597,1.50379,7622.31,8788.7,7909.94,141.71,389.318,202.77,140.712,380.037,199.729,1,10,1500,6,2,20,20,5,0.1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.716867,0.734058,0.723684,58.2624,39.204,97.4664,7632.72,8224.63,7870.81,1.01448,1.52198,1.21861,7633.74,8226.15,7872.02,139.722,192.377,160.902,138.693,190.06,159.355,1,10,1500,6,4,20,20,5,0.1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.989551,0.98081,0.985155,10.4556,10.488,20.9436,0.0150847,0.0303726,0.0227405,0.323203,0.444584,0.383988,0.338288,0.474957,0.406728,0.134697,0.267489,0.201196,0.0301765,0.0697208,0.0499792,1,10,1500,6,4,20,20,5,0.00316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.718971,0.721935,0.720661,58.14,77.4648,135.605,7610.62,7117.35,7328.83,1.01829,0.758689,0.869993,7611.63,7118.11,7329.7,131.946,79.8962,102.212,130.909,79.3206,101.439,1,10,1500,6,8,20,20,5,0.1,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.986303,0.963829,0.974919,10.4556,10.488,20.9436,0.0151284,0.187716,0.101556,0.325332,0.945693,0.635992,0.34046,1.13341,0.737548,0.1382,1.66261,0.901586,0.0322983,0.767767,0.400601,1,10,1500,6,2,20,20,5,0.00316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.98608,0.987459,0.98677,10.4556,10.488,20.9436,0.0158373,0.0088493,0.0123379,0.324063,0.266389,0.295181,0.3399,0.275238,0.307519,0.136706,0.0901829,0.113409,0.0316293,0.0191794,0.0253947,1,10,1500,6,8,20,20,5,0.00316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.88522,0.730578,0.821224,33.234,19.3644,52.5984,0.5505,3787.85,1394.87,0.694069,2.96374,1.52966,1.24457,3790.81,1396.4,1.68227,355.133,131.807,1.20045,346.347,128.268,1,10,1500,6,2,20,20,5,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.743915,0.716056,0.736985,59.8536,19.074,78.9276,8766.61,9157.03,8860.96,0.995486,3.10321,1.50485,8767.61,9160.13,8862.47,208.465,634.285,311.37,207.473,624.652,308.291,1,10,1500,6,2,20,20,5,0.316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.714571,0.714635,0.714596,58.4256,38.544,96.9696,8768.93,8972.16,8849.71,1.01353,1.52308,1.21607,8769.94,8973.69,8850.93,131.088,196.095,156.928,130.061,193.775,155.386,1,10,1500,6,4,20,20,5,0.316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.742524,0.709977,0.723831,59.772,77.112,136.884,8765.1,8572.57,8656.64,0.996741,0.774835,0.871733,8766.09,8573.34,8657.51,131.482,85.2285,105.425,130.488,84.6281,104.653,1,10,1500,6,8,20,20,5,0.316228,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.881243,0.779689,0.827538,33.2412,33.0108,66.252,0.556381,8.3876,4.45837,0.695029,1.44188,1.06716,1.25141,9.82948,5.52553,1.69589,25.7516,13.6819,1.21274,23.6722,12.4034,1,10,1500,6,4,20,20,5,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
0.881152,0.919293,0.899752,33.2388,33.0096,66.2484,0.563683,0.204422,0.384674,0.699057,0.483061,0.591433,1.26274,0.687483,0.976107,1.73395,0.619894,1.17885,1.24518,0.386504,0.817328,1,10,1500,6,8,20,20,5,0.01,0.5,0,0,15,6,15,6,15,6,15,6,15,6,15,6,15,6,15,6
